天天开心,#genre#
北京卫视,http://115.149.139.141:10001/tsfile/live/1022_1.m3u8
北京卫视,http://222.240.82.92:9901/tsfile/live/0122_1.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
山东卫视,http://222.240.82.92:9901/tsfile/live/0131_1.m3u8
天津卫视,http://222.240.82.92:9901/tsfile/live/0135_1.m3u8
安徽卫视,http://115.149.139.141:10001/tsfile/live/1025_1.m3u8
东方卫视,http://115.149.139.141:10001/tsfile/live/1031_1.m3u8
东方卫视,http://222.240.82.92:9901/tsfile/live/0107_1.m3u8
广东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
山西卫视,http://222.240.82.92:9901/tsfile/live/0118_1.m3u8
宁夏卫视,http://222.240.82.92:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.71.90.218:8888/newlive/live/hls/42/live.m3u8
甘肃卫视,http://222.240.82.92:9901/tsfile/live/0141_1.m3u8
东南卫视,http://42.176.185.28:9901/tsfile/live/1014_1.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://222.240.82.92:9901/tsfile/live/0117_1.m3u8
湖南卫视,http://115.149.139.141:10001/tsfile/live/1023_1.m3u8
湖南卫视,http://222.240.82.92:9901/tsfile/live/0128_1.m3u8
吉林卫视,http://222.240.82.92:9901/tsfile/live/0116_1.m3u8
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226390/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226389/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226388/index.m3u8
陕西卫视,http://111.20.40.171/PLTV/88888893/224/3221226322/index.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
云南卫视,http://221.2.36.34:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://222.71.90.218:8888/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://222.240.82.92:9901/tsfile/live/0143_1.m3u8
内蒙古卫视,http://222.71.90.218:8888/newlive/live/hls/46/live.m3u8
新疆卫视,http://222.71.90.218:8888/newlive/live/hls/47/live.m3u8
西藏卫视,http://221.2.36.34:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://111.20.40.173/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.172/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.160/PLTV/88888893/224/3221226212/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海卫视,http://222.240.82.92:9901/tsfile/live/0140_1.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
北京卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
广东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
湖南卫视,http://111.20.35.103:6610/000000001000/1000000001000009115/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=00
浙江卫视,http://111.20.35.103:6610/000000001000/1000000001000009806/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=00
江苏卫视,http://111.20.35.103:6610/000000001000/1000000001000001828/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=00
广东卫视,http://111.20.35.103:6610/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=00
深圳卫视,http://111.20.35.103:6610/000000001000/1000000001000009227/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=00
北京卫视,http://111.20.35.103:6610/000000001000/1000000001000017156/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=00
天津卫视,http://111.20.35.103:6610/000000001000/1000000001000000831/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=00
东方卫视,http://111.20.35.103:6610/000000001000/1000000001000005866/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=00
山东卫视,http://111.20.35.103:6610/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=00
湖北卫视,http://111.20.35.103:6610/000000001000/1000000001000010355/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=00
四川卫视,http://111.20.35.103:6610/000000001000/1000000002000016825/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=00
重庆卫视,http://111.20.35.103:6610/000000001000/1000000002000018937/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=00
安徽卫视,http://111.20.35.103:6610/000000001000/1000000001000020780/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=00
黑龙江卫视,http://111.20.35.103:6610/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=00
河北卫视,http://111.20.35.103:6610/000000001000/1000000002000017118/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=00
河南卫视,http://111.20.35.103:6610/000000001000/7304224304099543804/index.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=00
东南卫视,http://111.20.35.103:6610/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00
辽宁卫视,http://111.20.35.103:6610/000000001000/1000000002000024033/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=00
江西卫视,http://111.20.35.103:6610/000000001000/1000000001000013731/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=00
广西卫视,http://111.20.35.103:6610/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=00
山西卫视,http://111.20.35.103:6610/000000001000/1000000002000021220/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=00
陕西卫视,http://111.20.35.103:6610/000000001000/1000000002000007495/index.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=00
海南卫视,http://111.20.35.103:6610/000000001000/7899627377857656087/index.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=00
云南卫视,http://111.20.35.103:6610/000000001000/1000000002000024694/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=00
吉林卫视,http://111.20.35.103:6610/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=00
贵州卫视,http://111.20.35.103:6610/000000001000/1000000002000003169/index.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=00
大湾区卫视,http://111.20.35.103:6610/000000001000/1000000002000011619/index.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=00
青海卫视,http://111.20.35.103:6610/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=00
内蒙古卫视,http://111.20.35.103:6610/000000001000/5559214655508729688/index.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=00
宁夏卫视,http://111.20.35.103:6610/000000001000/7527747602951312973/index.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=00
甘肃卫视,http://111.20.35.103:6610/000000001000/1000000002000017827/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=00
新疆卫视,http://111.20.35.103:6610/000000001000/5802765535081445534/index.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=00
西藏卫视,http://111.20.35.103:6610/000000001000/6603041244077933770/index.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=00
山东教育卫视,http://111.20.35.103:6610/000000001000/1000000002000004097/index.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=00
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.flv
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
浙江卫视,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
江苏卫视,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
广东卫视,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
北京卫视,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
教育网日后,#genre#
CCTV1综合,http://rihou.cc:61/qiepian/edu.php?id=cctv1
CCTV1综合高清,http://rihou.cc:61/qiepian/edu.php?id=cctv1hd
CCTV2财经,http://rihou.cc:61/qiepian/edu.php?id=cctv2
CCTV2财经高清,http://rihou.cc:61/qiepian/edu.php?id=cctv2hd
CCTV3综艺,http://rihou.cc:61/qiepian/edu.php?id=cctv3
CCTV3综艺高清,http://rihou.cc:61/qiepian/edu.php?id=cctv3hd
CCTV4中文国际,http://rihou.cc:61/qiepian/edu.php?id=cctv4
CCTV4中文国际高清,http://rihou.cc:61/qiepian/edu.php?id=cctv4hd
CCTV5体育,http://rihou.cc:61/qiepian/edu.php?id=cctv5
CCTV5体育高清,http://rihou.cc:61/qiepian/edu.php?id=cctv5hd
CCTV5+体育赛事,http://rihou.cc:61/qiepian/edu.php?id=cctv5p
CCTV6电影,http://rihou.cc:61/qiepian/edu.php?id=cctv6
CCTV6电影高清,http://rihou.cc:61/qiepian/edu.php?id=cctv6hd
CCTV7国防军事,http://rihou.cc:61/qiepian/edu.php?id=cctv7
CCTV7国防军事高清,http://rihou.cc:61/qiepian/edu.php?id=cctv7hd
CCTV8电视剧,http://rihou.cc:61/qiepian/edu.php?id=cctv8
CCTV8电视剧高清,http://rihou.cc:61/qiepian/edu.php?id=cctv8hd
CCTV9纪录,http://rihou.cc:61/qiepian/edu.php?id=cctv9
CCTV9纪录高清,http://rihou.cc:61/qiepian/edu.php?id=cctv9hd
CCTV10科教,http://rihou.cc:61/qiepian/edu.php?id=cctv10
CCTV10科教高清,http://rihou.cc:61/qiepian/edu.php?id=cctv10hd
CCTV11戏曲,http://rihou.cc:61/qiepian/edu.php?id=cctv11
CCTV12社会与法,http://rihou.cc:61/qiepian/edu.php?id=cctv12
CCTV12社会与法高清,http://rihou.cc:61/qiepian/edu.php?id=cctv12hd
CCTV13新闻,http://rihou.cc:61/qiepian/edu.php?id=cctv13
CCTV14少儿,http://rihou.cc:61/qiepian/edu.php?id=cctv14
CCTV14少儿高清,http://rihou.cc:61/qiepian/edu.php?id=cctv14hd
CCTV15音乐,http://rihou.cc:61/qiepian/edu.php?id=cctv15
CGTN,http://rihou.cc:61/qiepian/edu.php?id=cgtn
中国教育1,http://rihou.cc:61/qiepian/edu.php?id=cetv1
中国教育3,http://rihou.cc:61/qiepian/edu.php?id=cetv3
中国教育4,http://rihou.cc:61/qiepian/edu.php?id=cetv4
CHC高清电影,http://rihou.cc:61/qiepian/edu.php?id=chcgq
CHC动作电影,http://rihou.cc:61/qiepian/edu.php?id=chcdz
CHC家庭影院,http://rihou.cc:61/qiepian/edu.php?id=chcjt
北京卫视,http://rihou.cc:61/qiepian/edu.php?id=bjws
北京卫视高清,http://rihou.cc:61/qiepian/edu.php?id=bjhd
东方卫视,http://rihou.cc:61/qiepian/edu.php?id=dfws
东方卫视高清,http://rihou.cc:61/qiepian/edu.php?id=dfhd
天津卫视,http://rihou.cc:61/qiepian/edu.php?id=tjws
天津卫视高清,http://rihou.cc:61/qiepian/edu.php?id=tjhd
重庆卫视,http://rihou.cc:61/qiepian/edu.php?id=cqws
重庆卫视高清,http://rihou.cc:61/qiepian/edu.php?id=cqhd
黑龙江卫视,http://rihou.cc:61/qiepian/edu.php?id=hljws
黑龙江卫视高清,http://rihou.cc:61/qiepian/edu.php?id=hljhd
吉林卫视,http://rihou.cc:61/qiepian/edu.php?id=jlws
辽宁卫视,http://rihou.cc:61/qiepian/edu.php?id=lnws
辽宁卫视高清,http://rihou.cc:61/qiepian/edu.php?id=lnhd
内蒙古卫视,http://rihou.cc:61/qiepian/edu.php?id=nmws
宁夏卫视,http://rihou.cc:61/qiepian/edu.php?id=nxws
甘肃卫视,http://rihou.cc:61/qiepian/edu.php?id=gsws
青海卫视,http://rihou.cc:61/qiepian/edu.php?id=qhws
陕西卫视,http://rihou.cc:61/qiepian/edu.php?id=sxws
河北卫视,http://rihou.cc:61/qiepian/edu.php?id=hbws
河北卫视高清,http://rihou.cc:61/qiepian/edu.php?id=hbhd
山西卫视,http://rihou.cc:61/qiepian/edu.php?id=sxiws
山东卫视,http://rihou.cc:61/qiepian/edu.php?id=sdws
山东卫视高清,http://rihou.cc:61/qiepian/edu.php?id=sdhd
安徽卫视,http://rihou.cc:61/qiepian/edu.php?id=ahws
安徽卫视高清,http://rihou.cc:61/qiepian/edu.php?id=ahhd
河南卫视,http://rihou.cc:61/qiepian/edu.php?id=hnws
湖北卫视,http://rihou.cc:61/qiepian/edu.php?id=hubws
湖北卫视高清,http://rihou.cc:61/qiepian/edu.php?id=hubhd
湖南卫视,http://rihou.cc:61/qiepian/edu.php?id=hunws
湖南卫视高清,http://rihou.cc:61/qiepian/edu.php?id=hunhd
江西卫视,http://rihou.cc:61/qiepian/edu.php?id=jxws
江西卫视高清,http://rihou.cc:61/qiepian/edu.php?id=jxhd
江苏卫视,http://rihou.cc:61/qiepian/edu.php?id=jsws
江苏卫视高清,http://rihou.cc:61/qiepian/edu.php?id=jshd
浙江卫视,http://rihou.cc:61/qiepian/edu.php?id=zjws
浙江卫视高清,http://rihou.cc:61/qiepian/edu.php?id=zjhd
东南卫视,http://rihou.cc:61/qiepian/edu.php?id=dnws
东南卫视高清,http://rihou.cc:61/qiepian/edu.php?id=dnhd
厦门卫视,http://rihou.cc:61/qiepian/edu.php?id=xmws
广东卫视,http://rihou.cc:61/qiepian/edu.php?id=gdws
广东卫视高清,http://rihou.cc:61/qiepian/edu.php?id=gdhd
深圳卫视,http://rihou.cc:61/qiepian/edu.php?id=szws
深圳卫视高清,http://rihou.cc:61/qiepian/edu.php?id=szhd
广西卫视,http://rihou.cc:61/qiepian/edu.php?id=gxws
云南卫视,http://rihou.cc:61/qiepian/edu.php?id=ynws
贵州卫视,http://rihou.cc:61/qiepian/edu.php?id=gzws
四川卫视,http://rihou.cc:61/qiepian/edu.php?id=scws
四川卫视高清,http://rihou.cc:61/qiepian/edu.php?id=schd
新疆卫视,http://rihou.cc:61/qiepian/edu.php?id=xjws
兵团卫视,http://rihou.cc:61/qiepian/edu.php?id=btws
西藏卫视,http://rihou.cc:61/qiepian/edu.php?id=xzws
海南卫视,http://rihou.cc:61/qiepian/edu.php?id=hinws
北京文艺,http://rihou.cc:61/qiepian/edu.php?id=bjwy
北京文艺高清,http://rihou.cc:61/qiepian/edu.php?id=bjwyhd
北京影视,http://rihou.cc:61/qiepian/edu.php?id=bjys
北京影视高清,http://rihou.cc:61/qiepian/edu.php?id=bjyshd
北京财经,http://rihou.cc:61/qiepian/edu.php?id=bjcj
北京纪实科教,http://rihou.cc:61/qiepian/edu.php?id=bjkjjs
北京体育休闲,http://rihou.cc:61/qiepian/edu.php?id=bjtyxx
北京体育休闲高清,http://rihou.cc:61/qiepian/edu.php?id=bjtyxxhd
北京生活,http://rihou.cc:61/qiepian/edu.php?id=bjsh
北京新闻,http://rihou.cc:61/qiepian/edu.php?id=bjxw
北京新闻高清,http://rihou.cc:61/qiepian/edu.php?id=bjxwhd
北京卡酷少儿,http://rihou.cc:61/qiepian/edu.php?id=kkse
上海纪实人文高清,http://rihou.cc:61/qiepian/edu.php?id=shjsrw
Best日后,#genre#
CCTV-1HD,http://rihou.cc:61/qiepian/Best.php?id=cctv1hd8m/8000000
CCTV-2HD,http://rihou.cc:61/qiepian/Best.php?id=cctv2hd8m/8000000
CCTV-3HD,http://rihou.cc:61/qiepian/Best.php?id=cctv38m/8000000
CCTV-4HD,http://rihou.cc:61/qiepian/Best.php?id=cctv4hd8m/8000000
CCTV-5HD,http://rihou.cc:61/qiepian/Best.php?id=cctv58m/8000000
CCTV-5+HD,http://rihou.cc:61/qiepian/Best.php?id=cctv5hd8m/8000000
CCTV-5+HD2,http://rihou.cc:61/qiepian/Best.php?id=cctv5phd8m/8000000
CCTV-6HD,http://rihou.cc:61/qiepian/Best.php?id=cctv6hd8m/8000000
CCTV-7HD,http://rihou.cc:61/qiepian/Best.php?id=cctv7hd8m/8000000
CCTV-8HD,http://rihou.cc:61/qiepian/Best.php?id=cctv8hd8m/8000000
CCTV-9HD,http://rihou.cc:61/qiepian/Best.php?id=cctv9hd8m/8000000
CCTV-10HD,http://rihou.cc:61/qiepian/Best.php?id=cctv10hd8m/8000000
CCTV-11HD,http://rihou.cc:61/qiepian/Best.php?id=cctv11hd8m/8000000
CCTV-12HD,http://rihou.cc:61/qiepian/Best.php?id=cctv12hd8m/8000000
CCTV-13HD,http://rihou.cc:61/qiepian/Best.php?id=cctv13xwhd8m/8000000
CCTV-14HD,http://rihou.cc:61/qiepian/Best.php?id=cctvsehd8m/8000000
CCTV-15HD,http://rihou.cc:61/qiepian/Best.php?id=cctv15hd8m/8000000',//CCTV-15HD
CCTV-16HD,http://rihou.cc:61/qiepian/Best.php?id=cctv16hd8m/8000000
CCTV-16HD4k,http://rihou.cc:61/qiepian/Best.php?id=cctv16hd4k/15000000
CCTV-17HD,http://rihou.cc:61/qiepian/Best.php?id=cctv17hd8m/8000000
CCTV4K,http://rihou.cc:61/qiepian/Best.php?id=cctv4k/15000000
CGTN,http://rihou.cc:61/qiepian/Best.php?id=ottcctvnews/1300000
CETV1HD,http://rihou.cc:61/qiepian/Best.php?id=zgjy1t8m/8000000
CETV2,http://rihou.cc:61/qiepian/Best.php?id=cetv2/2500000
CETV4HD,http://rihou.cc:61/qiepian/Best.php?id=zgjy4hd8m/8000000
中国天气,http://rihou.cc:61/qiepian/Best.php?id=zgqx/1300000
北京卫视HD,http://rihou.cc:61/qiepian/Best.php?id=bjwshd8m/8000000
东方卫视HD,http://rihou.cc:61/qiepian/Best.php?id=dfwshd8m/8000000
天津卫视HD,http://rihou.cc:61/qiepian/Best.php?id=tjwshd8m/8000000
重庆卫视HD,http://rihou.cc:61/qiepian/Best.php?id=cqws8m/8000000
黑龙江卫视HD,http://rihou.cc:61/qiepian/Best.php?id=hljwshd8m/8000000
吉林卫视HD,http://rihou.cc:61/qiepian/Best.php?id=jlwshd8m/8000000
辽宁卫视HD,http://rihou.cc:61/qiepian/Best.php?id=lnwshd8m/8000000
内蒙古卫视,http://rihou.cc:61/qiepian/Best.php?id=nmgws/1300000
宁夏卫视,http://rihou.cc:61/qiepian/Best.php?id=nxws/1300000 
甘肃卫视HD,http://rihou.cc:61/qiepian/Best.php?id=gswshd8m/8000000
青海卫视,http://rihou.cc:61/qiepian/Best.php?id=qhws/1300000
陕西卫视,http://rihou.cc:61/qiepian/Best.php?id=sxws/1300000
河北卫视HD,http://rihou.cc:61/qiepian/Best.php?id=hbwshd8m/8000000
山西卫视,http://rihou.cc:61/qiepian/Best.php?id=shanxiws/1300000
山东卫视HD,http://rihou.cc:61/qiepian/Best.php?id=sdws8m/8000000
安徽卫视HD,http://rihou.cc:61/qiepian/Best.php?id=ahwshd8m/8000000
河南卫视HD,http://rihou.cc:61/qiepian/Best.php?id=hnwshd8m/8000000
湖北卫视HD,http://rihou.cc:61/qiepian/Best.php?id=hubeiws8m/8000000
湖南卫视HD,http://rihou.cc:61/qiepian/Best.php?id=hunanwshd8m/8000000
江西卫视HD,http://rihou.cc:61/qiepian/Best.php?id=jxws8m/8000000
江苏卫视HD,http://rihou.cc:61/qiepian/Best.php?id=jswshd8m/8000000
浙江卫视HD,http://rihou.cc:61/qiepian/Best.php?id=zjwshd8m/8000000
东南卫视HD,http://rihou.cc:61/qiepian/Best.php?id=dnwshd8m/8000000
厦门卫视,http://rihou.cc:61/qiepian/Best.php?id=xmws/1300000
海峡卫视,http://rihou.cc:61/qiepian/Best.php?id=hxwshd4m/4000000
广东卫视HD,http://rihou.cc:61/qiepian/Best.php?id=gdwshd8m/8000000
深圳卫视HD,http://rihou.cc:61/qiepian/Best.php?id=szwshd8m/8000000
广西卫视HD,http://rihou.cc:61/qiepian/Best.php?id=gxwshd8m/8000000
云南卫视HD,http://rihou.cc:61/qiepian/Best.php?id=ynwshd8m/8000000
贵州卫视,http://rihou.cc:61/qiepian/Best.php?id=gzwshd8m/8000000
四川卫视,http://rihou.cc:61/qiepian/Best.php?id=scwshd/8000000
康巴卫视,http://rihou.cc:61/qiepian/Best.php?id=kbws/250000
新疆卫视,http://rihou.cc:61/qiepian/Best.php?id=xjws/1300000
兵团卫视,http://rihou.cc:61/qiepian/Best.php?id=btws/1300000
西藏卫视,http://rihou.cc:61/qiepian/Best.php?id=xzws/2500000
西藏藏语卫视,http://rihou.cc:61/qiepian/Best.php?id=xzwszy/2500000
海南卫视,http://rihou.cc:61/qiepian/Best.php?id=hainanwshd8m/8000000
三沙卫视,http://rihou.cc:61/qiepian/Best.php?id=sswshd8m/8000000
北京纪实科教,http://rihou.cc:61/qiepian/Best.php?id=dajs8m/8000000
卡酷少儿,http://rihou.cc:61/qiepian/Best.php?id=kkse8m/8000000
东方财经,http://rihou.cc:61/qiepian/Best.php?id=dfcjhd8m/8000000
东方影视,http://rihou.cc:61/qiepian/Best.php?id=dfyshd8m/8000000
东方购物,http://rihou.cc:61/qiepian/Best.php?id=dfgwsxhd8m/8000000
第一财经,http://rihou.cc:61/qiepian/Best.php?id=dycjhd8m/8000000
上海新闻综合,http://rihou.cc:61/qiepian/Best.php?id=xwzhhd8m/8000000
上海都市HD,http://rihou.cc:61/qiepian/Best.php?id=dshd8m/8000000
上海纪实人文,http://rihou.cc:61/qiepian/Best.php?id=jspdhd/4000000
上海ICS,http://rihou.cc:61/qiepian/Best.php?id=icshd8m/8000000
哈哈炫动,http://rihou.cc:61/qiepian/Best.php?id=hhxd8m/8000000
五星体育,http://rihou.cc:61/qiepian/Best.php?id=wxtyhd8m/8000000
法治天地,http://rihou.cc:61/qiepian/Best.php?id=fztd8m/8000000
欢笑剧场,http://rihou.cc:61/qiepian/Best.php?id=hxjc8m/8000000
欢笑剧场4K,http://rihou.cc:61/qiepian/Best.php?id=hxjc4k/15000000
都市剧场,http://rihou.cc:61/qiepian/Best.php?id=dsjc8m/8000000
七彩戏剧,http://rihou.cc:61/qiepian/Best.php?id=qcxjhd8m/8000000
动漫秀场HD,http://rihou.cc:61/qiepian/Best.php?id=dmxc8m/8000000
劲爆体育,http://rihou.cc:61/qiepian/Best.php?id=jbtyhd8m/8000000
新视觉,http://rihou.cc:61/qiepian/Best.php?id=xsjhd8m/8000000
游戏风云,http://rihou.cc:61/qiepian/Best.php?id=yxfy8m/8000000
生活时尚,http://rihou.cc:61/qiepian/Best.php?id=shss8m/8000000
金色学堂,http://rihou.cc:61/qiepian/Best.php?id=jingsepd8m/8000000
乐游HD,http://rihou.cc:61/qiepian/Best.php?id=qjshd8m/8000000
魅力足球,http://rihou.cc:61/qiepian/Best.php?id=mlyyhd8m/8000000
上海教育,http://rihou.cc:61/qiepian/Best.php?id=setvhd/8000000
浦东电视台,http://rihou.cc:61/qiepian/Best.php?id=hhse/2500000
足球频道,http://rihou.cc:61/qiepian/Best.php?id=zqpd8m/8000000
茶频道,http://rihou.cc:61/qiepian/Best.php?id=cpdhdavs8m/8000000
快乐垂钓,http://rihou.cc:61/qiepian/Best.php?id=klcd8m/8000000
